,user,item,date,rating
3057,88099,166020,2007-10-05,4
3058,340130,221194,2007-08-10,5
3059,296027,221194,2007-08-13,5
3060,67103,221194,2007-08-16,4
3061,281399,221194,2007-08-20,5
3062,324390,221194,2007-08-31,5
3063,169969,221194,2007-09-23,5
3064,61660,221194,2007-10-14,5
3065,141293,221194,2007-11-24,5
3066,1072593,221194,2013-04-15,5
3067,804550,362953,2009-07-24,5
3068,67899,92073,2004-06-09,5
3069,21752,92073,2004-06-30,5
3070,43083,92073,2004-11-11,5
3071,176615,92073,2005-11-09,5
3072,291955,92073,2009-04-10,5
3073,169969,161973,2006-04-06,5
3074,257993,161973,2006-07-07,5
3075,8688,161973,2006-09-06,5
3076,455539,161973,2007-09-02,5
3077,365545,329032,2008-10-09,4
3078,169430,329032,2008-10-10,4
3079,362213,329032,2008-11-09,5
3080,88099,329032,2008-11-30,5
3081,128473,329032,2008-12-18,5
3082,374416,329032,2009-01-09,3
3083,209747,252915,2009-05-23,5
3084,143318,252915,2012-08-05,5
3085,2132500,252915,2013-02-02,5
3086,452355,162235,2008-02-26,4
3087,89831,213532,2007-09-03,5
3088,422893,213532,2007-11-06,5
3089,80353,167807,2007-05-26,5
3090,400708,167807,2014-07-20,5
3091,547187,327382,2011-05-07,1
3092,209983,173567,2006-07-01,5
3093,223979,173567,2006-07-26,5
3094,17803,173567,2006-10-07,5
3095,61660,173567,2007-01-29,5
3096,324390,173567,2007-04-18,5
3097,8688,173567,2007-05-14,5
3098,383346,173567,2008-03-11,5
3099,131674,173567,2008-06-20,5
3100,469903,173567,2008-06-21,5
3101,246844,173567,2008-06-25,5
3102,113941,173567,2008-06-26,5
3103,130663,173567,2008-07-06,5
3104,67358,173567,2008-09-02,5
3105,43083,173567,2010-01-28,5
3106,383346,447505,2011-02-10,5
3107,226863,447505,2011-04-21,5
3108,383346,438853,2010-11-01,4
3109,1072593,483263,2012-07-22,5
3110,496803,483263,2012-07-24,5
3111,305531,483263,2012-08-27,5
3112,197023,151058,2006-03-15,5
3113,702607,151058,2008-04-12,5
3114,1276207,151058,2009-05-23,4
3115,737935,151058,2009-12-07,5
3116,369972,151058,2012-11-23,5
3117,1801169724,151058,2013-12-23,5
3118,2001317599,151058,2016-12-24,5
3119,179133,200461,2009-04-10,5
3120,169712,200461,2013-03-10,5
3121,395252,250673,2007-09-25,5
3122,269521,250673,2007-09-29,4
3123,382071,250673,2007-10-01,5
3124,80353,250673,2007-10-28,4
3125,131674,250673,2007-12-26,4
3126,353579,250673,2008-02-23,4
3127,166642,250673,2008-04-05,5
3128,207616,250673,2008-07-22,5
3129,144490,250673,2008-08-20,5
3130,1803033601,151058,2014-08-15,5
3131,2001906575,151058,2018-01-01,5
3132,2001952490,151058,2018-01-25,5
3133,61660,250673,2008-09-07,5
3134,92006,250673,2009-05-12,5
3135,593927,250673,2009-05-15,5
3136,246695,250673,2009-05-20,4
3137,527607,250673,2012-02-19,5
3138,724631,250673,2012-05-18,5
3139,2282005,250673,2012-06-02,0
3140,209747,338293,2012-01-27,5
3141,160977,32797,2007-06-14,4
3142,465829,356522,2009-02-23,5
3143,447487,356522,2011-03-30,5
3144,1072593,457081,2011-05-29,5
3145,2503161,457081,2012-11-16,5
3146,135470,457081,2014-08-23,5
3147,777989,283998,2008-05-23,5
3148,215350,283998,2009-05-26,5
3149,1765881,201060,2010-12-18,5
3150,410964,193594,2006-12-19,5
3151,601528,193594,2008-02-17,5
3152,1771578,193594,2010-12-22,0
3153,169430,193594,2014-04-16,5
3154,1802934731,193594,2014-07-16,0
3155,209747,188159,2008-09-15,5
3156,639621,263304,2007-11-06,3
3157,169430,263304,2007-11-13,5
3158,128473,263304,2008-06-25,5
3159,486725,263304,2010-01-03,5
3160,37305,155731,2006-02-17,5
3161,257993,155731,2006-06-04,5
3162,55221,155731,2006-06-10,5
3163,37449,155731,2006-06-12,5
3164,133174,155731,2006-06-14,5
3165,28729,155731,2006-06-14,5
3166,64667,155731,2007-06-19,5
3167,20480,155731,2007-06-19,5
3168,140132,155731,2010-02-14,4
3169,593927,155731,2010-03-07,5
3170,135470,155731,2011-11-17,5
3171,1802849661,155731,2016-12-01,5
3172,1941268,40676,2011-06-26,5
3173,152232,95138,2004-07-19,5
3174,158540,95138,2004-08-23,5
3175,4439,95138,2004-08-27,5
3176,58308,95138,2005-09-13,5
3177,229850,95138,2005-12-27,5
3178,280047,95138,2006-01-02,5
3179,232107,95138,2006-05-05,5
3180,157279,95138,2006-06-25,0
3181,31499,95138,2006-10-02,5
3182,184579,95138,2007-02-27,5
3183,367474,95138,2007-04-09,5
3184,457907,95138,2007-05-17,4
3185,369158,95138,2008-01-16,5
3186,745336,95138,2008-05-14,5
3187,158086,95138,2008-10-26,5
3188,1337668,95138,2009-07-28,5
3189,332734,95138,2009-08-04,5
3190,897493,95138,2009-08-15,5
3191,644721,95138,2009-09-06,5
3192,501778,95138,2010-01-02,5
3193,1820997,95138,2011-02-12,5
3194,2001368505,95138,2017-01-27,5
3195,25017,69934,2003-12-26,5
3196,86512,69934,2004-01-05,4
3197,41894,69934,2004-05-31,5
3198,145097,69934,2004-08-10,5
3199,49542,69934,2006-06-07,5
3200,43642,69934,2007-04-30,5
3201,125388,69934,2009-05-25,5
3202,852554,433552,2012-07-01,4
3203,383346,318071,2008-08-28,5
3204,169969,217528,2007-04-19,5
3205,383346,217528,2007-12-31,5
3206,281399,217528,2008-10-01,5
3207,88099,299887,2008-05-03,5
3208,538524,299887,2008-07-21,5
3209,209747,299887,2008-07-26,5
3210,227978,299887,2008-09-17,5
3211,169969,299887,2008-10-09,5
3212,89831,299887,2008-10-22,5
3213,498271,299887,2009-01-12,5
3214,560491,299887,2011-06-21,5
3215,316094,177688,2007-09-03,5
3216,496803,299887,2011-06-23,5
3217,139123,92728,2004-07-11,5
3218,43083,92728,2005-05-08,4
3219,59064,92728,2007-10-05,4
3220,1800050164,92728,2013-09-07,5
3221,169969,322972,2008-09-05,5
3222,222564,125557,2006-08-02,5
3223,47907,125557,2008-10-15,5
3224,498271,125557,2012-04-10,5
3225,383346,125557,2012-06-18,4
3226,1677099,120932,2011-10-11,4
3227,324390,205566,2009-04-02,5
3228,465056,205566,2011-06-01,0
3229,17803,286056,2009-07-14,4
3230,43642,164176,2007-02-18,5
3231,199848,100269,2005-07-26,5
3232,310518,100269,2007-05-07,5
3233,470650,100269,2008-05-04,0
3234,17803,100269,2008-06-04,5
3235,61660,100269,2009-05-20,5
3236,2002056281,231262,2018-03-17,5
3237,169969,231262,2007-06-02,5
3238,1278671,231262,2009-05-26,0
3239,227978,463883,2011-10-04,5
3240,296027,315660,2008-09-29,5
3241,1072593,315660,2012-04-15,5
3242,723491,303800,2008-08-21,5
3243,169969,243106,2007-08-06,5
3244,422893,243106,2007-09-01,5
3245,383346,243106,2007-09-19,5
3246,593726,243106,2007-10-01,5
3247,486725,243106,2007-11-03,4
3248,538524,243106,2007-11-12,5
3249,382071,243106,2007-12-16,5
3250,330545,243106,2007-12-19,5
3251,394085,243106,2008-03-12,4
3252,209747,243106,2008-06-04,5
3253,61660,243106,2008-07-06,4
3254,158086,166111,2006-05-08,5
3255,107135,166111,2006-05-16,5
3256,8688,166111,2006-08-27,5
3257,355702,166111,2006-11-25,5
3258,288218,166111,2007-06-19,5
3259,58104,166111,2008-04-12,5
3260,145489,166111,2008-07-21,5
3261,1359550,166111,2009-10-30,5
3262,280166,166111,2010-07-26,5
3263,324390,422820,2010-06-20,5
3264,226863,422820,2012-08-22,5
3265,169430,422820,2015-08-15,5
3266,195589,423848,2010-07-27,5
3267,779699,355041,2009-10-07,5
3268,498271,355041,2009-10-08,5
3269,1859812,355041,2011-03-27,3
3270,2001322255,355041,2016-12-26,0
3271,2000401782,355041,2018-04-20,0
3272,452940,382871,2009-08-24,5
3273,88099,382871,2009-10-11,5
3274,60716,331226,2011-08-25,5
3275,37636,34928,2002-09-23,3
3276,1800048109,331226,2013-09-06,1
3277,343262,331226,2014-06-08,4
3278,2000431901,331226,2016-05-12,4
3279,2487777,331226,2017-04-15,3
3280,169969,244564,2007-08-31,5
3281,77146,244564,2008-05-11,2
3282,724631,429559,2012-08-14,5
3283,302128,323924,2009-04-11,5
3284,169712,323924,2010-05-13,4
3285,538578,342758,2010-04-05,5
3286,39322,22992,2006-09-03,5
3287,336396,22992,2007-09-08,3
3288,422893,255324,2007-10-02,4
3289,269521,255324,2007-10-10,5
3290,296027,255324,2007-10-11,5
3291,324390,255324,2007-11-02,5
3292,481092,255324,2008-05-04,0
3293,157425,255324,2010-12-21,5
3294,469903,22992,2008-07-06,5
3295,244082,22992,2008-07-21,5
3296,383795,22992,2008-10-29,5
3297,2000146653,22992,2015-04-17,4
3298,1072593,22992,2017-10-31,5
3299,107583,503962,2018-08-14,5
3300,400708,503962,2018-09-18,4
3301,28729,169601,2006-07-17,5
3302,288218,169601,2006-07-18,5
3303,59144,169601,2006-07-20,5
3304,169969,169601,2006-07-21,5
3305,149363,169601,2006-07-21,5
3306,489243,169601,2007-05-06,4
3307,96641,169601,2007-06-10,5
3308,60992,83459,2004-07-21,5
3309,10033,83459,2004-08-11,5
3310,269656,83459,2006-03-14,5
3311,144099,83459,2006-05-31,5
3312,489992,83459,2007-04-25,5
3313,463858,83459,2008-04-25,5
3314,969599,83459,2008-09-27,0
3315,400708,83459,2010-12-23,5
3316,1938834,83459,2011-06-22,5
3317,545825,83459,2011-12-09,0
3318,335614,169601,2007-06-01,5
3319,346860,169601,2008-07-27,4
3320,559283,169601,2009-03-22,3
3321,2002039032,530752,2018-05-19,0
3322,552613,179483,2008-06-27,5
3323,498271,450682,2011-08-14,5
3324,227978,450682,2012-01-22,5
3325,57222,62157,2004-04-19,5
3326,57695,62157,2006-12-04,5
3327,28346,241759,2007-08-26,3
3328,296027,241759,2007-11-07,4
3329,498271,241759,2007-11-27,5
3330,89831,241759,2007-12-01,5
3331,61660,241759,2008-07-31,5
3332,319943,241759,2008-08-29,3
3333,222139,298765,2008-05-30,5
3334,124249,272604,2008-01-26,5
3335,252816,272604,2009-01-09,5
3336,852554,502932,2013-07-21,0
3337,599450,502932,2013-07-22,5
3338,174096,379023,2010-01-21,5
3339,179133,379023,2010-01-24,4
3340,498271,503054,2013-08-04,5
3341,204024,503054,2013-08-04,5
3342,305531,503054,2013-08-11,5
3343,1072593,407538,2018-03-17,5
3344,520150,287495,2008-04-07,5
3345,58104,412571,2010-05-18,5
3346,195589,412571,2010-06-27,5
3347,61660,377198,2009-07-09,5
3348,461834,377198,2009-08-22,5
3349,1365025,377198,2012-03-06,5
3350,124713,58010,2004-02-24,5
3351,577671,250770,2008-01-27,4
3352,925054,315810,2009-08-04,5
3353,707200,315810,2017-09-16,5
3354,55380,94620,2005-12-29,4
3355,324390,94620,2007-08-29,5
3356,465056,94620,2007-11-19,5
3357,382071,94620,2008-02-21,4
3358,351811,94620,2008-07-14,5
3359,461834,94620,2008-08-12,5
3360,1281080,94620,2010-02-08,5
3361,317004,429202,2011-05-31,5
3362,1347064,382866,2009-08-09,3
3363,1630384,382866,2010-07-07,5
3364,166642,458148,2011-06-28,4
3365,17803,254398,2007-10-12,4
3366,242729,367596,2009-05-29,5
3367,800543,304839,2008-07-05,5
3368,353579,304839,2008-07-30,5
3369,17803,304839,2009-07-16,5
3370,560491,304839,2013-02-10,4
3371,227978,451498,2013-03-22,5
3372,383346,451498,2013-05-07,5
3373,17803,278809,2008-02-08,5
3374,60992,278809,2008-02-09,5
3375,305531,278809,2009-10-18,5
3376,80353,456761,2011-06-15,5
3377,67728,456761,2011-06-27,5
3378,383346,456761,2011-07-18,5
3379,1072593,456761,2011-08-22,5
3380,424680,456761,2011-08-29,5
3381,930100,278809,2010-01-12,5
3382,135470,278809,2010-01-12,5
3383,179133,278809,2010-01-29,5
3384,177443,278809,2010-12-10,5
3385,539686,278809,2011-02-02,5
3386,260911,15298,2006-12-16,5
3387,222564,469232,2013-01-27,5
3388,165873,39116,2005-01-30,5
3389,26423,3450,2001-12-17,5
3390,80353,306763,2008-07-01,5
3391,383346,306763,2008-09-26,5
3392,383346,374873,2012-04-02,5
3393,2000222498,374873,2015-05-24,5
3394,47559,339018,2009-01-24,5
3395,82363,328621,2009-08-05,5
3396,179133,328621,2012-11-09,5
3397,498271,173759,2011-04-25,5
3398,139894,66947,2004-05-25,5
3399,67899,66947,2003-07-23,5
3400,115621,66947,2004-05-25,5
3401,35526,66947,2004-07-24,5
3402,39949,66947,2004-07-29,5
3403,21752,66947,2004-08-25,5
3404,174090,66947,2005-07-05,5
3405,58308,66947,2005-07-25,5
3406,185442,66947,2005-09-11,5
3407,177515,66947,2005-09-19,5
3408,209747,66947,2005-10-03,5
3409,56680,66947,2006-04-02,5
3410,172369,66947,2006-04-09,5
3411,314053,66947,2006-05-08,5
3412,271318,66947,2006-06-12,4
3413,67491,66947,2006-06-19,5
3414,132383,66947,2006-07-14,5
3415,222564,66947,2006-07-16,5
3416,316306,66947,2006-07-30,5
3417,344412,66947,2006-08-21,5
3418,149363,66947,2006-09-07,5
3419,93446,66947,2006-09-08,5
3420,107651,66947,2006-09-10,5
3421,209743,66947,2007-07-07,5
3422,450636,66947,2007-07-08,5
3423,188119,66947,2006-09-10,5
3424,52543,66947,2006-09-11,5
3425,209255,66947,2006-09-12,5
3426,350829,66947,2006-10-23,4
3427,108902,66947,2007-02-18,5
3428,60989,66947,2007-03-30,5
3429,350328,66947,2007-04-01,5
3430,8688,66947,2007-04-29,5
3431,135685,66947,2007-05-10,5
3432,418915,66947,2007-05-20,5
3433,505197,66947,2007-05-24,5
3434,144021,66947,2007-05-28,5
3435,67303,66947,2007-05-30,5
3436,307311,66947,2007-06-16,5
3437,337120,66947,2007-06-17,5
3438,169969,66947,2007-06-18,5
3439,102058,66947,2007-06-20,5
3440,96641,66947,2007-06-24,5
3441,520150,66947,2007-07-06,5
3442,869184,66947,2014-03-02,5
3443,457829,66947,2007-07-11,5
3444,366111,66947,2007-07-14,5
3445,164368,66947,2007-07-28,5
3446,506414,66947,2007-08-14,5
3447,281399,66947,2007-08-24,5
3448,57993,66947,2007-09-10,5
3449,93006,66947,2007-10-14,5
3450,456624,66947,2008-01-07,5
3451,35918,66947,2008-01-28,5
3452,208984,66947,2008-02-02,5
3453,508249,66947,2008-02-02,5
3454,64203,66947,2008-05-26,5
3455,790962,66947,2008-05-28,5
3456,405431,66947,2008-05-31,0
3457,476350,66947,2008-07-02,0
3458,61995,66947,2008-07-10,5
3459,904681,66947,2008-07-27,5
3460,245301,66947,2008-08-02,5
3461,372937,66947,2008-08-02,5
3462,73459,66947,2008-08-18,5
3463,624150,66947,2008-08-25,5
3464,673444,66947,2008-08-26,5
3465,311645,66947,2008-11-09,5
3466,998226,66947,2009-04-13,5
3467,292812,66947,2009-05-06,5
3468,533044,66947,2009-05-18,5
3469,80353,66947,2009-06-01,5
3470,807161,66947,2009-06-21,5
3471,35848,66947,2009-07-01,5
3472,1126037,66947,2009-07-06,5
3473,354540,66947,2009-07-06,5
3474,489552,66947,2009-07-08,5
3475,1327753,66947,2009-07-29,5
3476,61660,66947,2009-08-07,5
3477,897493,66947,2009-08-15,5
3478,142367,66947,2009-10-08,5
3479,1211488,66947,2010-04-18,0
3480,235511,66947,2010-06-22,5
3481,1240559,66947,2010-07-08,5
3482,241697,66947,2010-07-10,5
3483,1706150,66947,2010-10-16,5
3484,1542076,66947,2011-05-05,5
3485,1556747,66947,2011-05-06,5
3486,227978,66947,2011-05-25,5
3487,1701315,66947,2011-05-30,5
3488,1932469,66947,2011-06-15,5
3489,1954850,66947,2011-07-12,0
3490,239618,66947,2011-07-14,5
3491,1160850,66947,2011-09-04,5
3492,849069,66947,2011-09-27,5
3493,2029185,66947,2011-10-09,0
3494,736626,66947,2012-04-28,5
3495,383346,66947,2012-06-04,5
3496,2249824,66947,2012-07-21,5
3497,1657716,66947,2012-09-04,0
3498,2595364,66947,2013-01-01,5
3499,2200818,66947,2013-01-06,5
3500,885596,66947,2013-04-27,5
3501,2815354,66947,2013-05-06,5
3502,13796,66947,2013-05-19,5
3503,2873484,66947,2013-06-22,5
3504,2928967,66947,2013-08-03,5
3505,274893,66947,2013-09-14,0
3506,2123645,66947,2014-03-20,5
3507,2000198080,66947,2016-05-27,4
3508,2001265991,66947,2017-05-27,5
3509,2000861189,66947,2017-06-16,0
3510,2001621856,66947,2017-07-11,5
3511,2000473489,66947,2017-10-11,5
3512,169969,126943,2006-08-12,5
3513,209747,126943,2007-05-03,5
3514,222139,126943,2007-05-28,5
3515,145489,126943,2007-06-27,4
3516,248023,126943,2007-08-02,4
3517,330545,126943,2009-05-09,4
3518,43083,297677,2010-01-27,4
3519,305531,320265,2008-10-12,5
3520,179133,168412,2008-06-19,4
3521,180904,168412,2008-07-13,5
3522,43083,168412,2008-11-15,5
3523,167527,247721,2007-11-28,5
3524,226294,247721,2011-08-20,5
3525,53959,187322,2007-01-31,5
3526,88099,187322,2007-04-06,5
3527,128473,187322,2007-04-10,5
3528,351811,187322,2007-04-18,5
3529,89831,148471,2006-01-16,5
3530,801264,148471,2008-11-14,4
3531,422893,161567,2009-05-12,4
3532,383346,351640,2009-03-14,5
3533,268058,351640,2009-03-15,5
3534,96177,351640,2009-04-19,5
3535,52282,351640,2009-06-02,5
3536,618715,351640,2009-06-02,4
3537,219942,351640,2009-06-09,5
3538,237330,163103,2006-07-18,5
3539,179133,163103,2008-05-02,5
3540,226863,515629,2014-05-11,5
3541,527607,515629,2014-06-09,4
3542,305531,515629,2014-09-26,5
3543,128473,515629,2015-06-08,5
3544,107135,137027,2005-10-30,5
3545,21752,137027,2006-05-21,3
3546,400420,137027,2008-06-14,0
3547,62025,137027,2008-06-14,5
3548,206117,137027,2008-09-27,0
3549,383346,424478,2010-06-07,0
3550,852554,424478,2010-07-02,5
3551,599450,424478,2013-08-11,5
3552,2000780518,462909,2016-10-14,4
3553,86512,294526,2008-03-31,5
3554,383346,294526,2008-04-14,5
3555,41578,284840,2008-03-06,5
3556,854358,284840,2008-06-05,1
3557,383346,284840,2012-09-13,5
3558,128473,321182,2008-10-16,5
3559,61660,321182,2008-11-04,5
3560,527607,321182,2012-01-30,5
3561,26512,46490,2003-09-25,5
3562,89549,363614,2009-03-31,5
3563,1632308,363614,2010-06-12,5
3564,6258,46490,2002-11-25,5
3565,876377,46490,2008-06-29,5
3566,1072593,280793,2011-04-09,5
3567,135566,325923,2011-03-13,5
3568,227978,469334,2011-12-19,5
3569,599450,469334,2012-01-21,4
3570,227978,457293,2011-10-24,5
3571,1260194,356089,2009-05-06,5
3572,1343183,356089,2009-08-05,3
3573,1548182,356089,2010-02-10,3
3574,560491,356089,2010-02-15,5
3575,1580932,356089,2010-03-20,0
3576,383346,356089,2010-10-12,4
3577,28177,356089,2010-10-16,5
3578,449247,356089,2012-02-07,0
3579,1072593,356089,2013-02-14,5
3580,1800056673,356089,2013-09-12,5
3581,2001990653,356089,2018-02-13,5
3582,281399,185518,2007-02-02,5
3583,422893,185518,2007-11-19,5
3584,8688,185518,2008-02-25,5
3585,61660,185518,2008-04-03,5
3586,176615,185518,2009-01-10,5
3587,60992,185518,2009-03-09,5
3588,218699,185518,2009-12-29,5
3589,452355,185518,2014-02-08,5
3590,251626,474837,2012-07-06,5
3591,2002332116,468624,2018-11-14,0
3592,158086,307041,2013-10-20,5
3593,58104,365205,2009-08-12,5
3594,324390,238392,2007-07-10,5
3595,80353,238392,2007-10-28,5
3596,464080,238392,2009-06-14,4
3597,204024,324288,2008-11-30,5
3598,285181,382135,2009-07-21,5
3599,428885,382135,2009-07-23,5
3600,169430,382135,2009-07-30,5
3601,526666,382135,2009-07-30,5
3602,623399,382135,2011-06-07,3
3603,350938,425110,2010-09-06,5
3604,128473,329210,2008-10-10,5
3605,2298454,329210,2015-07-03,1
3606,330545,264935,2008-05-28,0
3607,314579,527471,2016-07-26,4
3608,58104,54447,2003-04-04,5
3609,280047,54447,2006-01-02,5
3610,57660,54447,2006-12-06,5
3611,464080,54447,2008-10-03,4
3612,479694,54447,2009-10-24,0
3613,359166,54447,2009-11-01,5
3614,166642,319670,2008-11-30,5
3615,107135,172701,2006-06-21,5
3616,223979,172701,2006-06-21,5
3617,288218,172701,2006-06-23,5
3618,219942,172701,2006-08-19,5
3619,138555,172701,2006-11-20,5
3620,209747,172701,2008-06-28,5
3621,61660,172701,2011-05-31,5
3622,128473,172701,2012-10-03,5
3623,909437,315364,2008-08-01,5
3624,635066,315364,2011-06-14,5
3625,539686,373746,2009-05-25,5
3626,337120,373746,2009-06-07,4
3627,131674,280880,2008-02-16,4
3628,383346,280880,2008-08-10,5
3629,141293,100837,2004-10-03,5
3630,128227,100837,2006-02-22,5
3631,422893,100837,2007-07-03,5
3632,228375,100837,2008-01-03,5
3633,599450,382538,2009-09-13,5
3634,550557,382538,2014-06-29,5
3635,521444,115197,2007-06-20,4
3636,383346,412565,2010-05-07,5
3637,92006,412565,2010-07-27,5
3638,223979,154179,2011-03-18,5
3639,383346,154179,2011-10-01,5
3640,779699,373197,2009-09-20,5
3641,474322,373197,2010-06-25,5
3642,169430,475261,2012-10-15,5
3643,329769,223603,2007-06-02,5
3644,461834,223603,2007-06-24,5
3645,182010,223603,2007-06-25,5
3646,470455,223603,2007-09-12,5
3647,227978,457294,2011-10-24,5
3648,296027,223603,2007-09-16,5
3649,882628,223603,2008-07-05,5
3650,384041,272914,2009-01-02,4
3651,899120,272914,2009-01-10,5
3652,1193707,246063,2011-03-04,5
3653,56112,167609,2006-05-18,4
3654,73272,103136,2004-11-30,5
3655,53932,103136,2005-11-03,5
3656,141293,103136,2005-11-05,5
3657,257993,103136,2005-11-24,5
3658,20114,103136,2005-12-24,5
3659,236331,103136,2006-08-15,4
3660,355702,103136,2006-11-04,5
3661,22015,103136,2006-12-15,5
3662,159532,103136,2007-10-15,5
3663,131674,103136,2008-01-23,5
3664,1056811,103136,2008-12-03,0
3665,460048,103136,2008-12-20,5
3666,768039,103136,2008-12-28,5
3667,599450,103136,2009-11-24,5
3668,1675668,103136,2010-11-24,5
3669,58104,103136,2010-12-10,5
3670,135470,103136,2010-12-26,4
3671,2899186,156004,2013-07-12,5
3672,561565,298110,2008-04-13,5
3673,89831,298110,2008-04-13,5
3674,209747,115415,2005-09-28,5
3675,107308,76304,2004-11-29,4
3676,137428,76304,2010-01-01,0
3677,226863,448174,2011-04-13,5
3678,219942,218913,2007-03-28,4
3679,169430,218913,2007-07-25,5
3680,424680,218913,2008-02-17,5
3681,204024,218913,2008-05-27,5
3682,37449,218913,2009-05-06,5
3683,60716,260283,2011-02-02,5
3684,61660,216317,2007-06-03,5
3685,498271,353771,2009-03-29,5
3686,28346,8870,2003-08-27,5
3687,83093,149782,2007-03-23,5
3688,415590,149782,2007-12-30,5
3689,79888,149782,2008-02-04,5
3690,464080,149782,2008-10-03,4
3691,485151,149782,2009-01-01,5
3692,58104,216317,2007-05-08,5
3693,383346,216317,2007-06-04,5
3694,8688,216317,2007-06-05,5
3695,324390,216317,2008-08-06,5
3696,284180,216317,2009-02-02,5
3697,92006,216317,2009-03-28,5
3698,526666,353771,2009-04-04,5
3699,1365025,384779,2012-02-29,5
3700,384552,246964,2008-01-05,5
3701,1632672,348817,2010-06-12,5
3702,804550,303241,2009-01-15,4
3703,17803,303241,2009-07-14,5
3704,485109,303241,2009-07-15,4
