,item,score,user,rank,Algorithm
1119,246690,5.027919001594404,158086,20,ExplicitMF
1120,99646,5.027697449851228,158086,21,ExplicitMF
1121,242099,5.027364362982065,158086,22,ExplicitMF
1122,213195,5.02619251715,158086,23,ExplicitMF
1123,272173,5.025719521790856,158086,24,ExplicitMF
1124,211060,5.0244300587322055,158086,25,ExplicitMF
1125,172701,5.0237854928145556,158086,26,ExplicitMF
1126,213528,5.023537487007943,158086,27,ExplicitMF
1127,180696,5.02350719767422,158086,28,ExplicitMF
1128,310564,5.023485756081539,158086,29,ExplicitMF
1129,269483,5.022747137300894,158086,30,ExplicitMF
1130,255839,5.022494443724813,158086,31,ExplicitMF
1131,199303,5.021483331670118,158086,32,ExplicitMF
1132,253455,5.0212076512065975,158086,33,ExplicitMF
1133,250163,5.021163340164958,158086,34,ExplicitMF
1134,103136,5.021079969633286,158086,35,ExplicitMF
1135,199311,5.020950679807915,158086,36,ExplicitMF
1136,299887,5.02086477396893,158086,37,ExplicitMF
1137,291366,5.020811117452659,158086,38,ExplicitMF
1138,253724,5.0204677008942244,158086,39,ExplicitMF
1139,309558,5.0196819369792,158086,40,ExplicitMF
1140,353632,5.019566596983551,158086,41,ExplicitMF
1141,128304,5.019166456158481,158086,42,ExplicitMF
1142,171513,5.019027442809365,158086,43,ExplicitMF
1143,219809,5.018831390387142,158086,44,ExplicitMF
1144,280658,5.018552897487552,158086,45,ExplicitMF
1145,249706,5.018456153946143,158086,46,ExplicitMF
1146,194202,5.01821307268778,158086,47,ExplicitMF
1147,244809,5.017802541507345,158086,48,ExplicitMF
1148,249488,5.01770855314702,158086,49,ExplicitMF
1149,234344,5.017324430378747,158086,50,ExplicitMF
1150,264072,5.221522123034511,89831,1,ExplicitMF
1151,190690,5.2073683237492885,89831,2,ExplicitMF
1152,238073,5.1971670600833155,89831,3,ExplicitMF
1153,176535,5.196869715958839,89831,4,ExplicitMF
1154,223478,5.192856437022003,89831,5,ExplicitMF
1155,199170,5.182166194083263,89831,6,ExplicitMF
1156,279997,5.177820908902708,89831,7,ExplicitMF
1157,275011,5.175129880526192,89831,8,ExplicitMF
1158,66947,5.1722663146456656,89831,9,ExplicitMF
1159,212632,5.171687365832528,89831,10,ExplicitMF
1160,269483,5.170323696922888,89831,11,ExplicitMF
1161,326786,5.1662291798119035,89831,12,ExplicitMF
1162,216034,5.165498489172297,89831,13,ExplicitMF
1163,163971,5.165425400920834,89831,14,ExplicitMF
1164,272173,5.16504378770692,89831,15,ExplicitMF
1165,221194,5.164708524961963,89831,16,ExplicitMF
1166,231025,5.163675532746232,89831,17,ExplicitMF
1167,103136,5.163328615756995,89831,18,ExplicitMF
1168,205571,5.162459514276044,89831,19,ExplicitMF
1169,310711,5.161973093534811,89831,20,ExplicitMF
1170,173659,5.161190899200936,89831,21,ExplicitMF
1171,318203,5.159021091866124,89831,22,ExplicitMF
1172,246690,5.158666158761353,89831,23,ExplicitMF
1173,293870,5.158434744384962,89831,24,ExplicitMF
1174,220201,5.158270587848705,89831,25,ExplicitMF
1175,172701,5.157279182250791,89831,26,ExplicitMF
1176,180696,5.155586661677673,89831,27,ExplicitMF
1177,330056,5.1551969892216345,89831,28,ExplicitMF
1178,255839,5.155126334220264,89831,29,ExplicitMF
1179,250163,5.154941449282084,89831,30,ExplicitMF
1180,173567,5.15491069495744,89831,31,ExplicitMF
1181,29570,5.15442638327043,89831,32,ExplicitMF
1182,260905,5.154287871080104,89831,33,ExplicitMF
1183,166675,5.154115717830218,89831,34,ExplicitMF
1184,242099,5.154081508292168,89831,35,ExplicitMF
1185,99646,5.153505711054608,89831,36,ExplicitMF
1186,59356,5.153053458546445,89831,37,ExplicitMF
1187,310564,5.152966786655415,89831,38,ExplicitMF
1188,15420,5.151465327705594,89831,39,ExplicitMF
1189,163484,5.15113972861998,89831,40,ExplicitMF
1190,166111,5.150792134639338,89831,41,ExplicitMF
1191,202941,5.15041710406429,89831,42,ExplicitMF
1192,234344,5.150394050903888,89831,43,ExplicitMF
1193,184631,5.150157472199119,89831,44,ExplicitMF
1194,291366,5.149996750200275,89831,45,ExplicitMF
1195,211060,5.1491511737057705,89831,46,ExplicitMF
1196,249488,5.148981264261414,89831,47,ExplicitMF
1197,177984,5.148785816082431,89831,48,ExplicitMF
1198,101117,5.148274817929497,89831,49,ExplicitMF
1199,250822,5.147894236049785,89831,50,ExplicitMF
1200,205571,5.31154125760197,353579,1,ExplicitMF
1201,423850,5.244702832890081,353579,2,ExplicitMF
1202,251020,5.067256574876843,353579,3,ExplicitMF
1203,13267,4.9822668546424485,353579,4,ExplicitMF
1204,123820,4.972056730179438,353579,5,ExplicitMF
1205,264072,4.96808805957937,353579,6,ExplicitMF
1206,176671,4.960904612590522,353579,7,ExplicitMF
1207,191999,4.948775228433659,353579,8,ExplicitMF
1208,231025,4.947611863544719,353579,9,ExplicitMF
1209,176535,4.93640557128501,353579,10,ExplicitMF
1210,269483,4.9305483020083765,353579,11,ExplicitMF
1211,284368,4.929220961139593,353579,12,ExplicitMF
1212,134186,4.92569240873049,353579,13,ExplicitMF
1213,215229,4.92522481328272,353579,14,ExplicitMF
1214,207825,4.923411156910018,353579,15,ExplicitMF
1215,184348,4.920731995083544,353579,16,ExplicitMF
1216,505119,4.914335175456835,353579,17,ExplicitMF
1217,66947,4.914275510800073,353579,18,ExplicitMF
1218,231399,4.908202999883469,353579,19,ExplicitMF
1219,212632,4.905865557105535,353579,20,ExplicitMF
1220,226044,4.9058094184640835,353579,21,ExplicitMF
1221,218913,4.90327603880814,353579,22,ExplicitMF
1222,426072,4.902186763993685,353579,23,ExplicitMF
1223,370031,4.89725106836522,353579,24,ExplicitMF
1224,269785,4.896816128744873,353579,25,ExplicitMF
1225,8730,4.894716224972659,353579,26,ExplicitMF
1226,103136,4.893995672972696,353579,27,ExplicitMF
1227,505619,4.891556259134973,353579,28,ExplicitMF
1228,248554,4.891264273732722,353579,29,ExplicitMF
1229,202941,4.890946357714947,353579,30,ExplicitMF
1230,166675,4.890678326329257,353579,31,ExplicitMF
1231,238464,4.889689807720501,353579,32,ExplicitMF
1232,212298,4.888150939525501,353579,33,ExplicitMF
1233,348114,4.884973909730779,353579,34,ExplicitMF
1234,203707,4.8841227517584,353579,35,ExplicitMF
1235,58730,4.8838976257444,353579,36,ExplicitMF
1236,114029,4.883623001746488,353579,37,ExplicitMF
1237,224916,4.883197183690023,353579,38,ExplicitMF
1238,65864,4.882381408651237,353579,39,ExplicitMF
1239,293870,4.880469306896583,353579,40,ExplicitMF
1240,457832,4.880322084073314,353579,41,ExplicitMF
1241,99646,4.880128034738573,353579,42,ExplicitMF
1242,29570,4.879576291040576,353579,43,ExplicitMF
1243,335566,4.87932005739388,353579,44,ExplicitMF
1244,223829,4.877761429039938,353579,45,ExplicitMF
1245,233174,4.877402607555818,353579,46,ExplicitMF
1246,240135,4.8769080735979475,353579,47,ExplicitMF
1247,242099,4.876595031577994,353579,48,ExplicitMF
1248,213057,4.876584088621424,353579,49,ExplicitMF
1249,255839,4.8761642203071744,353579,50,ExplicitMF
1250,59148,5.056303011277266,56112,1,ExplicitMF
1251,66947,5.036035968413511,56112,2,ExplicitMF
1252,213057,5.021673802232996,56112,3,ExplicitMF
1253,213195,5.021235872093754,56112,4,ExplicitMF
1254,173567,5.020717066718585,56112,5,ExplicitMF
1255,95096,5.018484426252419,56112,6,ExplicitMF
1256,250163,5.016919816074837,56112,7,ExplicitMF
1257,15420,5.016782363674506,56112,8,ExplicitMF
1258,423600,5.0149022027654535,56112,9,ExplicitMF
1259,309558,5.013048441400016,56112,10,ExplicitMF
1260,166675,5.011499497005443,56112,11,ExplicitMF
1261,29570,5.010511826587581,56112,12,ExplicitMF
1262,310564,5.009961104070751,56112,13,ExplicitMF
1263,240135,5.0079060561863065,56112,14,ExplicitMF
1264,163845,5.006653976635375,56112,15,ExplicitMF
1265,244809,5.006021619250206,56112,16,ExplicitMF
1266,91577,5.0053388967071095,56112,17,ExplicitMF
1267,485835,5.0039699634999595,56112,18,ExplicitMF
1268,211060,5.003947967539528,56112,19,ExplicitMF
1269,59091,5.003699698938128,56112,20,ExplicitMF
1270,278487,5.003696323863978,56112,21,ExplicitMF
1271,171865,5.003531909617053,56112,22,ExplicitMF
1272,369543,5.003248067426595,56112,23,ExplicitMF
1273,54448,5.002091133648937,56112,24,ExplicitMF
1274,212632,5.001349177954747,56112,25,ExplicitMF
1275,60549,5.001159086840897,56112,26,ExplicitMF
1276,293870,4.999812160586834,56112,27,ExplicitMF
1277,229172,4.999350060450431,56112,28,ExplicitMF
1278,213528,4.9990873086574386,56112,29,ExplicitMF
1279,280658,4.998667125138058,56112,30,ExplicitMF
1280,96210,4.9978109233911905,56112,31,ExplicitMF
1281,171513,4.997649287034991,56112,32,ExplicitMF
1282,128304,4.997462671615082,56112,33,ExplicitMF
1283,389811,4.99704990771256,56112,34,ExplicitMF
1284,280875,4.996958153161021,56112,35,ExplicitMF
1285,235174,4.996894720113585,56112,36,ExplicitMF
1286,482806,4.996873059445675,56112,37,ExplicitMF
1287,94124,4.996107401755627,56112,38,ExplicitMF
1288,190689,4.995360227843547,56112,39,ExplicitMF
1289,184631,4.99527524049746,56112,40,ExplicitMF
1290,290979,4.994916740085966,56112,41,ExplicitMF
1291,307480,4.99483723965576,56112,42,ExplicitMF
1292,198616,4.994013798219465,56112,43,ExplicitMF
1293,224916,4.993964943882589,56112,44,ExplicitMF
1294,329230,4.993643180748898,56112,45,ExplicitMF
1295,59356,4.992822395934138,56112,46,ExplicitMF
1296,133701,4.991991060059168,56112,47,ExplicitMF
1297,249706,4.991825539718038,56112,48,ExplicitMF
1298,173889,4.99150003874913,56112,49,ExplicitMF
1299,35232,4.991389449436408,56112,50,ExplicitMF
1300,264072,5.112713162288204,107135,1,ExplicitMF
1301,66947,5.109218306691203,107135,2,ExplicitMF
1302,272173,5.101333974444014,107135,3,ExplicitMF
1303,213057,5.09138580182487,107135,4,ExplicitMF
1304,250163,5.091106593877316,107135,5,ExplicitMF
1305,212632,5.09051614700239,107135,6,ExplicitMF
1306,15420,5.0900538234582005,107135,7,ExplicitMF
1307,310564,5.0888076127678845,107135,8,ExplicitMF
1308,173567,5.088515209224907,107135,9,ExplicitMF
1309,163484,5.086572563835891,107135,10,ExplicitMF
1310,171865,5.084596179492224,107135,11,ExplicitMF
1311,213195,5.084460911379414,107135,12,ExplicitMF
1312,318203,5.083728200528895,107135,13,ExplicitMF
1313,240135,5.083047127429802,107135,14,ExplicitMF
1314,29570,5.082039402304641,107135,15,ExplicitMF
1315,284323,5.080331118292372,107135,16,ExplicitMF
1316,293870,5.0797866306818715,107135,17,ExplicitMF
1317,255839,5.07945018029137,107135,18,ExplicitMF
1318,330056,5.078553657350641,107135,19,ExplicitMF
1319,423600,5.0780865880781505,107135,20,ExplicitMF
1320,329227,5.0776318630658155,107135,21,ExplicitMF
1321,96210,5.076545804705736,107135,22,ExplicitMF
1322,280658,5.07652612127642,107135,23,ExplicitMF
1323,229172,5.075559115388221,107135,24,ExplicitMF
1324,485835,5.075501555543165,107135,25,ExplicitMF
1325,59356,5.074628884090023,107135,26,ExplicitMF
1326,215699,5.074405556682506,107135,27,ExplicitMF
1327,244809,5.074061642395056,107135,28,ExplicitMF
1328,369543,5.07390811035172,107135,29,ExplicitMF
1329,309558,5.073644706684808,107135,30,ExplicitMF
1330,242099,5.073288065040049,107135,31,ExplicitMF
1331,307480,5.073024835036554,107135,32,ExplicitMF
1332,91577,5.072715015293222,107135,33,ExplicitMF
1333,379915,5.072485466912939,107135,34,ExplicitMF
1334,249706,5.072453054149827,107135,35,ExplicitMF
1335,246690,5.0719957025805105,107135,36,ExplicitMF
1336,215229,5.071976699884386,107135,37,ExplicitMF
1337,211060,5.071910342354893,107135,38,ExplicitMF
1338,213528,5.071797857867625,107135,39,ExplicitMF
1339,171513,5.071612542549082,107135,40,ExplicitMF
1340,163845,5.070879495910974,107135,41,ExplicitMF
1341,369377,5.07049474428776,107135,42,ExplicitMF
1342,103136,5.070305197403541,107135,43,ExplicitMF
1343,198616,5.070292538207547,107135,44,ExplicitMF
1344,180696,5.0692965779302055,107135,45,ExplicitMF
1345,290979,5.069157046304183,107135,46,ExplicitMF
1346,249488,5.069098362083219,107135,47,ExplicitMF
1347,349760,5.068367742028535,107135,48,ExplicitMF
1348,166948,5.068222079944003,107135,49,ExplicitMF
1349,264808,5.068027460403682,107135,50,ExplicitMF
1350,279997,5.154766834929788,207616,1,ExplicitMF
1351,238073,5.1460181446627224,207616,2,ExplicitMF
1352,190690,5.140462261996989,207616,3,ExplicitMF
1353,66947,5.139868753151162,207616,4,ExplicitMF
1354,269750,5.136110089896239,207616,5,ExplicitMF
1355,223478,5.133854118712746,207616,6,ExplicitMF
1356,240135,5.133658866497193,207616,7,ExplicitMF
1357,250163,5.132088544398003,207616,8,ExplicitMF
1358,176535,5.130720486148373,207616,9,ExplicitMF
1359,212118,5.13051020977518,207616,10,ExplicitMF
1360,212632,5.1303834636326435,207616,11,ExplicitMF
1361,163973,5.129140200115264,207616,12,ExplicitMF
1362,485835,5.128878358548662,207616,13,ExplicitMF
1363,330056,5.127557811000211,207616,14,ExplicitMF
1364,163971,5.12747488756766,207616,15,ExplicitMF
1365,250822,5.126944819538572,207616,16,ExplicitMF
1366,173567,5.126615435760531,207616,17,ExplicitMF
1367,310564,5.126019885806462,207616,18,ExplicitMF
1368,215229,5.125843596056846,207616,19,ExplicitMF
1369,214514,5.125595656682261,207616,20,ExplicitMF
1370,29570,5.124717233312426,207616,21,ExplicitMF
1371,221194,5.124232897912424,207616,22,ExplicitMF
1372,284323,5.123991364307257,207616,23,ExplicitMF
1373,242099,5.123949313103317,207616,24,ExplicitMF
1374,15420,5.123826656880453,207616,25,ExplicitMF
1375,246690,5.12359717215796,207616,26,ExplicitMF
1376,172701,5.123424549783468,207616,27,ExplicitMF
1377,235738,5.123115164869326,207616,28,ExplicitMF
1378,258307,5.123066294977125,207616,29,ExplicitMF
1379,199170,5.122403204710342,207616,30,ExplicitMF
1380,280658,5.1217194809873146,207616,31,ExplicitMF
1381,345806,5.120902029634232,207616,32,ExplicitMF
1382,190067,5.120600628692627,207616,33,ExplicitMF
1383,211060,5.119855973253197,207616,34,ExplicitMF
1384,220201,5.119559340229884,207616,35,ExplicitMF
1385,293870,5.1193153450389595,207616,36,ExplicitMF
1386,329227,5.11887515001958,207616,37,ExplicitMF
1387,174274,5.118041729420381,207616,38,ExplicitMF
1388,96210,5.11754211502177,207616,39,ExplicitMF
1389,255839,5.11629217653706,207616,40,ExplicitMF
1390,180696,5.116281870520003,207616,41,ExplicitMF
1391,423600,5.116090055267109,207616,42,ExplicitMF
1392,213057,5.115996843455878,207616,43,ExplicitMF
1393,94459,5.115367416985837,207616,44,ExplicitMF
1394,163484,5.115071127687236,207616,45,ExplicitMF
1395,199303,5.1149138732597335,207616,46,ExplicitMF
1396,455496,5.114479013492614,207616,47,ExplicitMF
1397,217397,5.114057588750868,207616,48,ExplicitMF
1398,198616,5.113722477589446,207616,49,ExplicitMF
1399,249488,5.113433293454319,207616,50,ExplicitMF
1400,169601,5.056311327899099,383346,1,ExplicitMF
1401,115415,4.999357649711835,383346,2,ExplicitMF
1402,8823,4.990407816667279,383346,3,ExplicitMF
1403,155731,4.94352627766286,383346,4,ExplicitMF
1404,249188,4.92776718300059,383346,5,ExplicitMF
1405,217536,4.914250966479949,383346,6,ExplicitMF
1406,199170,4.910370853518502,383346,7,ExplicitMF
1407,64915,4.909677987438612,383346,8,ExplicitMF
1408,220304,4.903112156419555,383346,9,ExplicitMF
1409,176535,4.898675768569901,383346,10,ExplicitMF
1410,34207,4.889009895902162,383346,11,ExplicitMF
1411,355747,4.888242503109779,383346,12,ExplicitMF
1412,292966,4.8822437117355415,383346,13,ExplicitMF
1413,8730,4.877906856498159,383346,14,ExplicitMF
1414,217400,4.8778427222172205,383346,15,ExplicitMF
1415,234292,4.877055649177885,383346,16,ExplicitMF
1416,225953,4.876384583104555,383346,17,ExplicitMF
1417,163845,4.876073238433254,383346,18,ExplicitMF
1418,218796,4.875404948515055,383346,19,ExplicitMF
1419,166284,4.874956042363419,383346,20,ExplicitMF
1420,286386,4.8737273251042135,383346,21,ExplicitMF
1421,269613,4.87323354941886,383346,22,ExplicitMF
1422,229351,4.871425137406864,383346,23,ExplicitMF
1423,207825,4.870119998166968,383346,24,ExplicitMF
1424,332250,4.868866034411206,383346,25,ExplicitMF
1425,240135,4.865955213660408,383346,26,ExplicitMF
1426,173982,4.863752146072698,383346,27,ExplicitMF
1427,101117,4.863532809696278,383346,28,ExplicitMF
1428,185025,4.863204358623636,383346,29,ExplicitMF
1429,245510,4.862942581746352,383346,30,ExplicitMF
1430,215699,4.862616245329008,383346,31,ExplicitMF
1431,234344,4.8616749242996535,383346,32,ExplicitMF
1432,163484,4.861618172293229,383346,33,ExplicitMF
1433,212632,4.858879237319263,383346,34,ExplicitMF
1434,15420,4.856773979410728,383346,35,ExplicitMF
1435,278809,4.854761005138943,383346,36,ExplicitMF
1436,95673,4.854400000305405,383346,37,ExplicitMF
1437,44087,4.853700671419889,383346,38,ExplicitMF
1438,391956,4.853477157164069,383346,39,ExplicitMF
1439,214576,4.8531089451013045,383346,40,ExplicitMF
1440,54448,4.853077117500502,383346,41,ExplicitMF
1441,146046,4.851623125365859,383346,42,ExplicitMF
1442,203707,4.851234757437683,383346,43,ExplicitMF
1443,213194,4.851055791243667,383346,44,ExplicitMF
1444,233174,4.850571452515612,383346,45,ExplicitMF
1445,169303,4.849846263915833,383346,46,ExplicitMF
1446,213049,4.848463044107604,383346,47,ExplicitMF
1447,338804,4.848078776899734,383346,48,ExplicitMF
1448,244811,4.84675065260901,383346,49,ExplicitMF
1449,101022,4.846444592225869,383346,50,ExplicitMF
1450,66947,5.077937500136143,1925885,1,ExplicitMF
1451,215229,5.0707833318239155,1925885,2,ExplicitMF
1452,212632,5.063418864043483,1925885,3,ExplicitMF
1453,240135,5.061610037162966,1925885,4,ExplicitMF
1454,264072,5.060905802195919,1925885,5,ExplicitMF
1455,213057,5.059795241900502,1925885,6,ExplicitMF
1456,173567,5.059511477205622,1925885,7,ExplicitMF
1457,15420,5.05876675450147,1925885,8,ExplicitMF
1458,250163,5.0576614434276745,1925885,9,ExplicitMF
1459,166675,5.056503666796624,1925885,10,ExplicitMF
1460,310564,5.0551625430329405,1925885,11,ExplicitMF
1461,176535,5.0532139673946475,1925885,12,ExplicitMF
1462,29570,5.052718315483534,1925885,13,ExplicitMF
1463,171513,5.052327522278285,1925885,14,ExplicitMF
1464,213195,5.0522060656402346,1925885,15,ExplicitMF
1465,171865,5.052162015433114,1925885,16,ExplicitMF
1466,272173,5.050815094916385,1925885,17,ExplicitMF
1467,293870,5.050776344772862,1925885,18,ExplicitMF
1468,423600,5.049324309695609,1925885,19,ExplicitMF
1469,242099,5.0479106133287655,1925885,20,ExplicitMF
1470,330056,5.047674955910605,1925885,21,ExplicitMF
1471,280658,5.045626004192669,1925885,22,ExplicitMF
1472,309558,5.045219916146417,1925885,23,ExplicitMF
1473,246690,5.044767570763999,1925885,24,ExplicitMF
1474,128304,5.043833564102297,1925885,25,ExplicitMF
1475,485835,5.0437427017745495,1925885,26,ExplicitMF
1476,249488,5.043616965497542,1925885,27,ExplicitMF
1477,249706,5.0433061908479395,1925885,28,ExplicitMF
1478,290979,5.043067140124896,1925885,29,ExplicitMF
1479,369543,5.04262365672702,1925885,30,ExplicitMF
1480,59091,5.042309961106619,1925885,31,ExplicitMF
1481,234344,5.041809105789281,1925885,32,ExplicitMF
1482,172701,5.041047677907484,1925885,33,ExplicitMF
1483,91577,5.040858019600458,1925885,34,ExplicitMF
1484,299887,5.039731450323185,1925885,35,ExplicitMF
1485,211060,5.039416932487993,1925885,36,ExplicitMF
1486,318203,5.039170233424632,1925885,37,ExplicitMF
1487,194202,5.039014435891947,1925885,38,ExplicitMF
1488,255839,5.038715914935296,1925885,39,ExplicitMF
1489,180696,5.038424481680669,1925885,40,ExplicitMF
1490,59148,5.038374281155465,1925885,41,ExplicitMF
